Date,Tweet_id,User_name,Screen_name,Location,Tweet
22-04-2009,1.11993e+18,b'India TV',b'indiatvnews',b'India',"b'#IPL2019, #SRHvKKR: Kolkata Knight Riders 116/4 (15 overs) vs Kolkata Knight Riders in Hyderabad.\xe2\x80\xa6 https://t.co/XsMIVyVCXt'"
19-04-2010,1.11993e+18,b'Times of India',b'timesofindia',b'New Delhi',"b""#IPL2019 #RoyalChallengersBangalore \n\n@ABdeVilliers17 in awe of 'irrepressible' @imVkohli \n\nCOLUMN \xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/oyew8qLJTe"""
15-07-2011,1.11993e+18,b'Firstpost Sports',b'FirstpostSports',b'India',b'@SunRisers @KKRiders @RCBTweets @ChennaiIPL FOUR! Rinku punches the wide ball through cover off Bhuvi\n\nKKR 113/4 (1\xe2\x80\xa6 https://t.co/R8Uqtsmp22'
29-07-2008,1.11993e+18,b'IndianPremierLeague',b'IPL',"b'Mumbai, India'","b'Match 38. 14.1: B Kumar to R Singh, 4 runs, 113/4 https://t.co/MQutZvfBKH #SRHvKKR #VIVOIPL'"
01-10-2008,1.11993e+18,b'CricketNext',b'cricketnext',b'India',"b'Lynn and Rinku are struggling to score quickly. Meanwhile, Russell is still waiting for his chance in the dugout.\xe2\x80\xa6 https://t.co/QY5finI0gT'"
14-03-2016,1.11993e+18,b'SportsFlashes',b'sportsflashes',b'New Delhi',b'Game Changer of the Match | @rajasthanroyals vs @mipaltan | @IPL 2019 | T20 Match Review by @BoriaMajumdar\xe2\x80\xa6 https://t.co/NP9b9cwJFX'
08-05-2009,1.11993e+18,b'The Indian Express',b'IndianExpress',b'India',"b""RT @IExpressSports: #IPL2019 #RRvDC \n\nUnder Steve Smith's captaincy, rejuvenated Rajasthan eye second consecutive win\n\nPREVIEW:\n\nhttps://t.\xe2\x80\xa6"""
13-08-2013,1.11993e+18,b'Express Sports',b'IExpressSports',b'New Delhi',"b""#IPL2019 #RRvDC \n\nUnder Steve Smith's captaincy, rejuvenated Rajasthan eye second consecutive win\n\nPREVIEW:\n\nhttps://t.co/2acaJ5Ql4K"""
01-04-2010,1.11993e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'",b'#IPL2019 | #SRHvKKR | Match 38 | @SunRisers | @KKRiders\n\nA fine tidy over by @rashidkhan_19. Just  4 runs from it\xe2\x80\xa6 https://t.co/DbblW8Px3E'
04-09-2009,1.11993e+18,b'CricketNDTV',b'CricketNDTV',b'India',b'IPL 2019: 100 up for Kolkata Knight Riders in 12.4 overs\n\n#SRHvKKR \n#SRHvsKKR \n#IPL2019 \n#IPL12 \n\nLIVE UPDATES:\xe2\x80\xa6 https://t.co/cZl7uUxedK'
01-04-2010,1.11993e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'",b'#IPL2019 | #SRHvKKR | Match 38 | @SunRisers | @KKRiders\n\n100 comes up for Kolkata Knight Riders in 12.4 overs\n\nFOLL\xe2\x80\xa6 https://t.co/rVtPvu45PK'
24-06-2009,1.11993e+18,b'Financial Express',b'FinancialXpress',"b'New Delhi, India'","b'In #IPL2019, both #CSK and #RCB have contrasting campaigns\nhttps://t.co/ZYLSx5m8Ao'"
15-07-2011,1.11993e+18,b'Firstpost Sports',b'FirstpostSports',b'India',b'@SunRisers @KKRiders @RCBTweets @ChennaiIPL SIX! Shahbaz Nadeem spills the catch of Rinku Singh over the ropes for\xe2\x80\xa6 https://t.co/GAfbTImcw1'
27-12-2012,1.11993e+18,b'News Nation',b'NewsNationTV',"b'Noida, India'","b'#NewsNationCricket #IPL2019\n\nKKR: 99/4 in 12 overs (C Lynn 41, R Singh 11)\n\nLive Coverage: https://t.co/AssUkZN7MO\xe2\x80\xa6 https://t.co/7EmJNRsBrt'"
08-05-2009,1.11993e+18,b'The Indian Express',b'IndianExpress',b'India',"b'RT @IExpressSports: #IPL2019 #SRHvsKKR\n\nRinku is dropped by Nadeem on the boundary rope. To make matters worse, it goes over for a six!\n\nLi\xe2\x80\xa6'"
13-08-2013,1.11993e+18,b'Express Sports',b'IExpressSports',b'New Delhi',"b'#IPL2019 #SRHvsKKR\n\nRinku is dropped by Nadeem on the boundary rope. To make matters worse, it goes over for a six!\xe2\x80\xa6 https://t.co/dKLZPeRcjx'"
07-02-2017,1.11993e+18,b'LatestLY',b'latestly',"b'Mumbai, India'",b'#SRHvKKR:  @lynny50 nears 50\n\n#IPL2019 | #IPL12 | #SRH| #kkr| @SunRisers | @KKRiders | @dhairya_001 \n\nhttps://t.co/lqnf94z8cI'
02-03-2011,1.11993e+18,b'Circle of Cricket',b'circleofcricket',b'',"b""#RCBvCSK | Here are our predicted playing XI's for @RCBTweets and @ChennaiIPL in Match 39 of #IPL2019.\nhttps://t.co/Wi3MMgLWqi"""
29-07-2008,1.11993e+18,b'IndianPremierLeague',b'IPL',"b'Mumbai, India'","b'Match 38. 11.5: S Sharma to R Singh, 6 runs, 98/4 https://t.co/MQutZvfBKH #SRHvKKR #VIVOIPL'"
18-03-2011,1.11993e+18,b'Deccan Herald',b'DeccanHerald',b'India',b'#IPL2019: #KKR v #SRH LIVE | Kane Williamson asks the hosts to bat first\n\nhttps://t.co/4QcQ7lcWxl'
29-07-2008,1.11993e+18,b'IndianPremierLeague',b'IPL',"b'Mumbai, India'","b'Match 38. 11.2: S Sharma to C Lynn, 4 runs, 91/4 https://t.co/MQutZvfBKH #SRHvKKR #VIVOIPL'"
09-01-2013,1.11993e+18,b'IndiaTodayFLASH',b'IndiaTodayFLASH',b'',b'RT @IndiaToday: #SRHvKKR #IPL2019 Kuldeep Yadav has had an ordinary IPL this season. The KKR spinner has managed just 4 wickets from 9 matc\xe2\x80\xa6'
02-02-2009,1.11993e+18,b'India Today',b'IndiaToday',b'India',b'#SRHvKKR #IPL2019 Kuldeep Yadav has had an ordinary IPL this season. The KKR spinner has managed just 4 wickets fro\xe2\x80\xa6 https://t.co/PWPzfXzp1z'
08-05-2009,1.11992e+18,b'The Indian Express',b'IndianExpress',b'India',"b'RT @IExpressSports: #IPL2019 #SRHvsKKR\n\nAfter 10 overs, KKR are 80/4. How many will they get? \n\nP.S. Andre Russell still to come!\n\nLive: ht\xe2\x80\xa6'"
13-08-2013,1.11992e+18,b'Express Sports',b'IExpressSports',b'New Delhi',"b'#IPL2019 #SRHvsKKR\n\nAfter 10 overs, KKR are 80/4. How many will they get? \n\nP.S. Andre Russell still to come!\n\nLive: https://t.co/67ctZZ1IQn'"
22-04-2009,1.11992e+18,b'India TV',b'indiatvnews',b'India',"b'#IPL2019, #SRHvKKR: Kolkata Knight Riders 80/4 (10 overs) vs Kolkata Knight Riders in Hyderabad.\xe2\x80\xa6 https://t.co/xk5SyVltSZ'"
08-05-2010,1.11992e+18,b'IANS Tweets',b'ians_india',b'New Delhi',b'#SunrisersHyderabad skipper #KaneWilliamson won the toss and elected to bowl in their #IPL encounter against\xe2\x80\xa6 https://t.co/XWnGQ4Ro6X'
01-04-2010,1.11992e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'",b'#IPL2019 | #SRHvKKR | Match 38 | @SunRisers | @KKRiders\n\nKolkata Knight Riders reach 80/4 at halfway stage\n\nFOLLOW\xe2\x80\xa6 https://t.co/sv1bUhE7Lr'
07-02-2017,1.11992e+18,b'LatestLY',b'latestly',"b'Mumbai, India'",b'#SRHvKKR:  @DineshKarthik run out on 6\n\n#IPL2019 | #IPL12 | #SRH| #kkr| @SunRisers | @KKRiders | @dhairya_001 \n\nhttps://t.co/lqnf94z8cI'
09-01-2013,1.11992e+18,b'IndiaTodayFLASH',b'IndiaTodayFLASH',b'',b'RT @IndiaToday: #SRHvKKR #IPL2019 Dinesh Karthik is run out for 6 and Kolkata Knight Riders are in a spot of bother in Hyderabad. KKR (73 f\xe2\x80\xa6'
02-02-2009,1.11992e+18,b'India Today',b'IndiaToday',b'India',b'#SRHvKKR #IPL2019 Dinesh Karthik is run out for 6 and Kolkata Knight Riders are in a spot of bother in Hyderabad. K\xe2\x80\xa6 https://t.co/EEkUKWIvcH'
29-05-2014,1.11992e+18,b'HT Sports',b'HTSportsNews',b'India',"b""RUN OUT! That was suicidal. They were never gonna make it for the 2nd run and it's KKR captain Dinesh Karthik, who\xe2\x80\xa6 https://t.co/bb9yit0YHm"""
15-07-2011,1.11992e+18,b'Firstpost Sports',b'FirstpostSports',b'India',b'@SunRisers @KKRiders @RCBTweets @ChennaiIPL RUN OUT! Captain DK falls for 6\n\nKKR are imploding in Hyderabad after a\xe2\x80\xa6 https://t.co/muoDL9uo4O'
01-04-2010,1.11992e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'",b'#IPL2019 | #SRHvKKR | Match 38 | @SunRisers | @KKRiders\n\nOUT!\n\nAnother one bites the dust as @DineshKarthik falls s\xe2\x80\xa6 https://t.co/v0xNx3q8Ew'
08-05-2009,1.11992e+18,b'The Indian Express',b'IndianExpress',b'India',b'RT @IExpressSports: #IPL2019 #SRHvsKKR\n\nDK survived being run out twice but not the third time. Desperate dive is not enough to save him. K\xe2\x80\xa6'
01-05-2009,1.11992e+18,b'NDTV',b'ndtv',b'India',b'RT @CricketNDTV: IPL 2019: WICKET! That was a suicidal second run for DK and KKR are 4 down already\n\nKarthik run out (Shankar/Bairstow) 6(4\xe2\x80\xa6'
13-08-2013,1.11992e+18,b'Express Sports',b'IExpressSports',b'New Delhi',b'#IPL2019 #SRHvsKKR\n\nDK survived being run out twice but not the third time. Desperate dive is not enough to save hi\xe2\x80\xa6 https://t.co/05QBPWT1yD'
04-09-2009,1.11992e+18,b'CricketNDTV',b'CricketNDTV',b'India',b'IPL 2019: WICKET! That was a suicidal second run for DK and KKR are 4 down already\n\nKarthik run out (Shankar/Bairst\xe2\x80\xa6 https://t.co/Bww4H5hRkJ'
30-07-2010,1.11992e+18,b'Nerolac Paints India',b'Nerolac_Paints',b'India',b'That\xe2\x80\x99s a runout! It seems SRH is up for a challenge. You too can take up the challenge of  coating your walls with\xe2\x80\xa6 https://t.co/oxVrGIQv52'
29-07-2008,1.11992e+18,b'IndianPremierLeague',b'IPL',"b'Mumbai, India'","b'Match 38. 8.2: WICKET! D Karthik (5) is out, run out (), 72/4 https://t.co/MQutZvfBKH #SRHvKKR #VIVOIPL'"
13-01-2011,1.11992e+18,b'CricketCountry',b'cricket_country',b'Global',b'#IPL2019 #SRHvKKR #KKRvSRH\n\nGONE! @DineshKarthik is RUN OUT and @KKRiders have lost their fourth wicket for 73.\n\nFO\xe2\x80\xa6 https://t.co/ok3bU41K3Z'
01-10-2008,1.11992e+18,b'CricketNext',b'cricketnext',b'India',b'He never looked in and DK is out run out by a long way trying to take two.\n\n#KKR 73/4 after 8.2 overs\n\nLive Blog:\xe2\x80\xa6 https://t.co/6zUb4Hqd0K'
22-04-2009,1.11992e+18,b'India TV',b'indiatvnews',b'India',"b'#IPL2019, #SRHvKKR: OUT! Dinesh Karthik run-out for 5. Kolkata Knight Riders 73/4 (8.2 overs) vs Sunrisers Hyderaba\xe2\x80\xa6 https://t.co/SwmYmnZvXR'"
04-09-2009,1.11992e+18,b'CricketNDTV',b'CricketNDTV',b'India',b'IPL 2019: FOUR! Dinesh Karthik hits Bhuvneshwar Kumar for a boundary to third man\n\n#SRHvKKR \n#SRHvsKKR \n#IPL2019\xe2\x80\xa6 https://t.co/P5cHNJCvhi'
08-05-2009,1.11992e+18,b'The Indian Express',b'IndianExpress',b'India',"b'RT @IExpressSports: #IPL2019 #SRHvsKKR\n\nBhuvi brought back into the attack. Short of length, bit of a jump outside off, Rana gets faintest\xe2\x80\xa6'"
13-08-2013,1.11992e+18,b'Express Sports',b'IExpressSports',b'New Delhi',"b'#IPL2019 #SRHvsKKR\n\nBhuvi brought back into the attack. Short of length, bit of a jump outside off, Rana gets faint\xe2\x80\xa6 https://t.co/ahK8PYIRRe'"
01-04-2010,1.11992e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'",b'#IPL2019 | #SRHvKKR | Match 38 | @SunRisers | @KKRiders\n\nOUT!\n\n@BhuviOfficial strikes to dismiss @NitishRana_27 for\xe2\x80\xa6 https://t.co/A9MNaeUT8s'
01-05-2009,1.11992e+18,b'NDTV',b'ndtv',b'India',b'RT @CricketNDTV: IPL 2019: WICKET! It was faintest of edges but good enough for Bhuvneshwar to get his man. KKR are three down now\n\nNitish\xe2\x80\xa6'
02-03-2011,1.11992e+18,b'Circle of Cricket',b'circleofcricket',b'',"b'\xe2\x80\x9dIt is my privilege to watch him work, to watch him practice and plan, to watch him perform and, as a man and crick\xe2\x80\xa6 https://t.co/9AqkNZFQPn'"
04-09-2009,1.11992e+18,b'CricketNDTV',b'CricketNDTV',b'India',b'IPL 2019: WICKET! It was faintest of edges but good enough for Bhuvneshwar to get his man. KKR are three down now\xe2\x80\xa6 https://t.co/lhMZ2seUu8'
15-07-2011,1.11992e+18,b'Firstpost Sports',b'FirstpostSports',b'India',b'@SunRisers @KKRiders @RCBTweets @ChennaiIPL OUT! KKR lose third wicket!\n\nBhuvi gets Rana caught behind for 11\n\nKKR\xe2\x80\xa6 https://t.co/TW5z7s9bJN'
13-01-2011,1.11992e+18,b'CricketCountry',b'cricket_country',b'Global',b'#IPL2019 #SRHvKKR #KKRvSRH\n\nOUT! Edged and Taken... @BhuviOfficial takes out @NitishRana_27 for 11. @KKRiders 65 fo\xe2\x80\xa6 https://t.co/vTYDJgRKI5'
01-10-2008,1.11992e+18,b'CricketNext',b'cricketnext',b'India',"b'OUT! Bhuvneshwar has Rana caught behind, just a feather trying to guide the ball down to thirdman.\n\n#KKR 65-3 after\xe2\x80\xa6 https://t.co/ji8HxuqZSy'"
22-04-2009,1.11992e+18,b'India TV',b'indiatvnews',b'India',"b'#IPL2019, #SRHvKKR: OUT! Bhuvneshwar removes Rana for 11. Kolkata Knight Riders 65/3 (7.1 overs) vs Sunrisers Hyder\xe2\x80\xa6 https://t.co/1UqojtyyH4'"
29-07-2008,1.11992e+18,b'IndianPremierLeague',b'IPL',"b'Mumbai, India'","b'Match 38. 7.1: WICKET! N Rana (11) is out, c Jonny Bairstow b Bhuvneshwar Kumar, 65/3 https://t.co/MQutZvfBKH #SRHvKKR #VIVOIPL'"
01-05-2009,1.11992e+18,b'NDTV',b'ndtv',b'India',"b'RT @CricketNDTV: Rajasthan Royals vs Delhi Capitals: When and where to watch live telecast, live streaming\n\n#RajasthanRoyals\n#DelhiCapitals\xe2\x80\xa6'"
16-03-2011,1.11992e+18,b'NDTV Sports',b'Sports_NDTV',"b'New Delhi, India'","b'RT @CricketNDTV: Rajasthan Royals vs Delhi Capitals: When and where to watch live telecast, live streaming\n\n#RajasthanRoyals\n#DelhiCapitals\xe2\x80\xa6'"
04-09-2009,1.11992e+18,b'CricketNDTV',b'CricketNDTV',b'India',"b'Rajasthan Royals vs Delhi Capitals: When and where to watch live telecast, live streaming\n\n#RajasthanRoyals\xe2\x80\xa6 https://t.co/0S3dwGdS2H'"
13-08-2013,1.11992e+18,b'Express Sports',b'IExpressSports',b'New Delhi',"b'#IPL2019 #SRHvsKKR\n\nAt the end of the powerplay overs, KKR are 61/2 with Lynn on 23 from 16. Khaleel picking two wi\xe2\x80\xa6 https://t.co/OSlNsJF2py'"
15-07-2011,1.11992e+18,b'Firstpost Sports',b'FirstpostSports',b'India',"b'@SunRisers @KKRiders @RCBTweets @ChennaiIPL Blazing start for KKR as the powerplay comes to an end, but they have a\xe2\x80\xa6 https://t.co/LcgeNqPJng'"
01-04-2010,1.11992e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'",b'#IPL2019 | #SRHvKKR | Match 38 | @SunRisers | @KKRiders\n\nEnd of Powerplay!\n\nKolkata off to a flier to reach 61 for\xe2\x80\xa6 https://t.co/b3nNQKdy2Y'
07-02-2017,1.11992e+18,b'LatestLY',b'latestly',"b'Mumbai, India'",b'#SRHvKKR:  @KKRiders gets 61 runs with the loss of a couple of wickets at the end of the power play \n\n#IPL2019 |\xe2\x80\xa6 https://t.co/uc731cA6uJ'
27-12-2012,1.11992e+18,b'News Nation',b'NewsNationTV',"b'Noida, India'","b'#NewsNationCricket #IPL2019\n\nKKR: 61/2 in 6 overs (C Lynn 23, N Rana 9)\n\nLive Coverage: https://t.co/2SzaEdifkn\nLiv\xe2\x80\xa6 https://t.co/GO3P8pDDjq'"
29-07-2008,1.11992e+18,b'IndianPremierLeague',b'IPL',"b'Mumbai, India'","b'Match 38. 5.4: S Sharma to N Rana, 4 runs, 59/2 https://t.co/MQutZvfBKH #SRHvKKR #VIVOIPL'"
26-06-2012,1.11992e+18,b'Freddie Wilde',b'fwildecricket',b'',"b'RT @cricvizanalyst: In the IPL since 2017, Sunil Narine has scored at a strike rate of 174 in the first 10 balls of an innings. Only Andre\xe2\x80\xa6'"
01-04-2010,1.11992e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'",b'#IPL2019 | #SRHvKKR | Match 38 | @SunRisers | @KKRiders\n\nGood over by Khaleel Ahmed. Just 4 runs from it and a wick\xe2\x80\xa6 https://t.co/QF6DqWp0eY'
30-07-2010,1.11992e+18,b'Nerolac Paints India',b'Nerolac_Paints',b'India',b'That\xe2\x80\x99s a  catch! What a dynamic performance! Your walls can also have a dynamic look with Nerolac\xe2\x80\x99s range of\xe2\x80\xa6 https://t.co/4XawXYVJOd'
01-05-2009,1.11992e+18,b'NDTV',b'ndtv',b'India',b'RT @CricketNDTV: IPL 2019: WICKET! Khaleel Ahmed is pumped. Gets 2 in 2. Vijay Shankar took a good catch at backward point\n\nShubman Gill c\xe2\x80\xa6'
04-09-2009,1.11992e+18,b'CricketNDTV',b'CricketNDTV',b'India',b'IPL 2019: WICKET! Khaleel Ahmed is pumped. Gets 2 in 2. Vijay Shankar took a good catch at backward point\n\nShubman\xe2\x80\xa6 https://t.co/E0CoJtrXC3'
01-05-2009,1.11992e+18,b'NDTV',b'ndtv',b'India',"b'RT @CricketNDTV: #RajasthanRoyals eye back-to-back wins, host #DelhiCapitals in Jaipur\n\n#IPL2019 #RRvDC\n\nRead: https://t.co/RygvomcZlG http\xe2\x80\xa6'"
16-03-2011,1.11992e+18,b'NDTV Sports',b'Sports_NDTV',"b'New Delhi, India'","b'RT @CricketNDTV: #RajasthanRoyals eye back-to-back wins, host #DelhiCapitals in Jaipur\n\n#IPL2019 #RRvDC\n\nRead: https://t.co/RygvomcZlG http\xe2\x80\xa6'"
04-09-2009,1.11992e+18,b'CricketNDTV',b'CricketNDTV',b'India',"b'#RajasthanRoyals eye back-to-back wins, host #DelhiCapitals in Jaipur\n\n#IPL2019 #RRvDC\n\nRead:\xe2\x80\xa6 https://t.co/OB0yGteNDW'"
15-07-2011,1.11992e+18,b'Firstpost Sports',b'FirstpostSports',b'India',b'@SunRisers @KKRiders @RCBTweets @ChennaiIPL OUT! Second wicket for Khaleel as he gets Gill caught at point\n\nKKR 50/\xe2\x80\xa6 https://t.co/TItb84bdRl'
08-05-2009,1.11992e+18,b'The Indian Express',b'IndianExpress',b'India',b'RT @IExpressSports: #IPL2019 #SRHvKKR\n\nWICKET! Khaleel claims his second wicket as Shubman Gill is caught for 3\nKKR are 50/2\n\nLIVE:\nhttps:/\xe2\x80\xa6'
13-08-2013,1.11992e+18,b'Express Sports',b'IExpressSports',b'New Delhi',b'#IPL2019 #SRHvKKR\n\nWICKET! Khaleel claims his second wicket as Shubman Gill is caught for 3\nKKR are 50/2\n\nLIVE:\nhttps://t.co/67ctZYK7YP'
01-04-2010,1.11992e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'",b'#IPL2019 | #SRHvKKR | Match 38 | @SunRisers | @KKRiders\n\nOUT!\n\nKhaleel strikes again to dismiss @RealShubmanGill fo\xe2\x80\xa6 https://t.co/0ymRE3jTHj'
29-07-2008,1.11992e+18,b'IndianPremierLeague',b'IPL',"b'Mumbai, India'","b'Match 38. 4.2: WICKET! S Gill (3) is out, c Vijay Shankar b Khaleel Ahmed, 50/2 https://t.co/MQutZvfBKH #SRHvKKR #VIVOIPL'"
13-01-2011,1.11992e+18,b'CricketCountry',b'cricket_country',b'Global',b'#IPL2019 #SRHvKKR #KKRvSRH\n\nOUT! Two for Khaleel Ahmed as @RealShubmanGill hits the ball straight to point.\xe2\x80\xa6 https://t.co/GjKgtqxfRX'
22-04-2009,1.11992e+18,b'India TV',b'indiatvnews',b'India',"b'#IPL2019, #SRHvKKR: OUT! Khaleel removes Gill for 3. Kolkata Knight Riders 50/2 (4.2 overs) vs Sunrisers Hyderabad\xe2\x80\xa6 https://t.co/xIxGPvPV2Q'"
01-05-2009,1.11992e+18,b'NDTV',b'ndtv',b'India',b'RT @CricketNDTV: IPL 2019: 50 up for KKR inside 5 overs\n\n#SRHvKKR \n#SRHvsKKR \n#IPL2019 \n#IPL12 \n\nLIVE UPDATES: https://t.co/LHxPYA8Y2f\n\nLIV\xe2\x80\xa6'
04-09-2009,1.11992e+18,b'CricketNDTV',b'CricketNDTV',b'India',b'IPL 2019: 50 up for KKR inside 5 overs\n\n#SRHvKKR \n#SRHvsKKR \n#IPL2019 \n#IPL12 \n\nLIVE UPDATES:\xe2\x80\xa6 https://t.co/Grjo6qaAjt'
01-04-2010,1.11992e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'",b'#IPL2019 | #SRHvKKR | Match 38 | @SunRisers | @KKRiders\n\n50 up for Kolkata Knight Riders in 4.1 overs\n\nFOLLOW LIVE:\xe2\x80\xa6 https://t.co/YKW4T8yBRh'
02-03-2011,1.11992e+18,b'Circle of Cricket',b'circleofcricket',b'',"b""Former Indian captain @KrisSrikkanth doesn't want @msdhoni to rush his return for @ChennaiIPL. #RCBvCSK #IPL2019 \nhttps://t.co/usBvAk5tGy"""
21-01-2012,1.11992e+18,b'The Pioneer',b'TheDailyPioneer',b'',b'#IPL2019 : Sunrisers Hyderabad won the toss and elected to bowl in their Indian Premier League (IPL) match against\xe2\x80\xa6 https://t.co/wYvfeKrzSb'
07-02-2017,1.11992e+18,b'LatestLY',b'latestly',"b'Mumbai, India'",b'#SRHvKKR: Sunil Narine departs after giving a flying starts to @KKRiders \n\n#IPL2019 | #IPL12 | #SRH| #kkr|\xe2\x80\xa6 https://t.co/GzZ6uaByJo'
08-05-2009,1.11992e+18,b'The Indian Express',b'IndianExpress',b'India',"b'RT @IExpressSports: #IPL2019 #SRHvKKR\n\nDays after going for 59 runs against RCB, Kuldeep Yadav not included in KKR playing XI. SRH unchange\xe2\x80\xa6'"
04-03-2009,1.11992e+18,b'Indiacom',b'indiacom',b'India',b'#IPL2019 #RCBvCSK The sight that will make ever @ChennaiIPL fan happy. #WhistlePodu @ChennaiIPL @msdhoni @RCBTweets \nhttps://t.co/6pUTFCjzpW'
13-08-2013,1.11992e+18,b'Express Sports',b'IExpressSports',b'New Delhi',"b'#IPL2019 #SRHvKKR\n\nDays after going for 59 runs against RCB, Kuldeep Yadav not included in KKR playing XI. SRH unch\xe2\x80\xa6 https://t.co/0UsLN1PCHq'"
01-05-2009,1.11992e+18,b'NDTV',b'ndtv',b'India',"b""RT @CricketNDTV: IPL 2019: 6, 4, 4, WICKET! Khaleel Ahmed's slower ball uprooted Sunil Narine's leg-stump\n\nNarine b Khaleel Ahmed 25(8) \n\n#\xe2\x80\xa6"""
04-09-2009,1.11992e+18,b'CricketNDTV',b'CricketNDTV',b'India',"b""IPL 2019: 6, 4, 4, WICKET! Khaleel Ahmed's slower ball uprooted Sunil Narine's leg-stump\n\nNarine b Khaleel Ahmed 25\xe2\x80\xa6 https://t.co/Gdj8rmaOGN"""
08-05-2009,1.11991e+18,b'The Indian Express',b'IndianExpress',b'India',"b'RT @IExpressSports: #IPL2019 #SRHvKKR\n\nOUT! After a six and two back-to-back boundaries, opener Narinedeparts for 25 as Khaleel gets the br\xe2\x80\xa6'"
13-08-2013,1.11991e+18,b'Express Sports',b'IExpressSports',b'New Delhi',"b'#IPL2019 #SRHvKKR\n\nOUT! After a six and two back-to-back boundaries, opener Narinedeparts for 25 as Khaleel gets th\xe2\x80\xa6 https://t.co/utPbzPMskz'"
01-04-2010,1.11991e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'",b'#IPL2019 | #SRHvKKR | Match 38 | @SunRisers | @KKRiders\n\nOUT!\n\nKhaleel  comes back strongly to clean up Sunil Narin\xe2\x80\xa6 https://t.co/MgxsLAFVrI'
01-10-2008,1.11991e+18,b'CricketNext',b'cricketnext',b'India',b'6\xe2\x83\xa34\xe2\x83\xa34\xe2\x83\xa3OUT!\n\nKhaleel Ahmed has the final say in his battle against Narine!\n\n#KKR 42-1 after 2.4 overs\n\nLive Blog:\xe2\x80\xa6 https://t.co/3yuQafaZ1u'
15-07-2011,1.11991e+18,b'Firstpost Sports',b'FirstpostSports',b'India',b'@SunRisers @KKRiders @RCBTweets @ChennaiIPL BOWLED! Khaleel gets his revenge after Narine hit him for a six and two\xe2\x80\xa6 https://t.co/PzUo94CjHP'
30-07-2010,1.11991e+18,b'Nerolac Paints India',b'Nerolac_Paints',b'India',"b'And it\xe2\x80\x99s a wicket. A very flexible move by the Risers! Just like Nerolac\xe2\x80\x99s Excel Top Guard, which provides excellen\xe2\x80\xa6 https://t.co/BGuabiqYmW'"
13-01-2011,1.11991e+18,b'CricketCountry',b'cricket_country',b'Global',b'#IPL2019 #SRHvKKR #KKRvSRH\n\nKNOCKED HIM OVER! \n\nKhaleel Ahmed cleans up Sunil Narine for 25. @KKRiders 42 for 1.\n\nF\xe2\x80\xa6 https://t.co/yIkmnTQeKo'
29-07-2008,1.11991e+18,b'IndianPremierLeague',b'IPL',"b'Mumbai, India'","b'Match 38. 2.4: WICKET! S Narine (25) is out, b Khaleel Ahmed, 42/1 https://t.co/MQutZvfBKH #SRHvKKR #VIVOIPL'"
22-04-2009,1.11991e+18,b'India TV',b'indiatvnews',b'India',"b'#IPL2019, #SRHvKKR: OUT! Khaleel removes Narine for 25. Kolkata Knight Riders 42/1 (2.4 overs) vs Sunrisers Hyderab\xe2\x80\xa6 https://t.co/ZiQ6A0W8Pf'"
17-11-2011,1.11991e+18,b'scroll.in',b'scroll_in',b'',"b""RT @thefield_in: #IPL2019 #SRHvKKR\n\nIt's another double-header day in the Indian Premier League!\n\nFirst up, it's the Sunrisers Hyderabad ho\xe2\x80\xa6"""
08-05-2009,1.11991e+18,b'The Indian Express',b'IndianExpress',b'India',b'RT @IExpressSports: #IPL2019 #SRHvKKR\n\nIt is raining fours and sixes in Hyderabad as KKR have a brilliant start. The Kolkata openers are al\xe2\x80\xa6'
13-08-2013,1.11991e+18,b'Express Sports',b'IExpressSports',b'New Delhi',b'#IPL2019 #SRHvKKR\n\nIt is raining fours and sixes in Hyderabad as KKR have a brilliant start. The Kolkata openers ar\xe2\x80\xa6 https://t.co/mE8pLh9Llr'
15-07-2011,1.11991e+18,b'Firstpost Sports',b'FirstpostSports',b'India',b'@SunRisers @KKRiders @RCBTweets @ChennaiIPL Two sixes and a four in second over! KKR off to a solid start.\n\nKKR 28-\xe2\x80\xa6 https://t.co/PWoX6d0rkm'
29-07-2008,1.11991e+18,b'IndianPremierLeague',b'IPL',"b'Mumbai, India'","b'Match 38. 2.3: K Ahmed to S Narine, 4 runs, 42/0 https://t.co/MQutZvfBKH #SRHvKKR #VIVOIPL'"
04-09-2009,1.11991e+18,b'CricketNDTV',b'CricketNDTV',b'India',b'IPL 2019: Sunil Narine welcomes Khaleel Ahmed with a SIX over extra cover\n\n#SRHvKKR \n#SRHvsKKR \n#IPL2019 \n#IPL12\xe2\x80\xa6 https://t.co/3LcDm2mJ84'
